image_path,ref_mask_path,gt_path,feature_path,lat,lon
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000000_034097_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_034097_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_034097_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000000_034097_leftImg8bit_foggy_beta_0.02.pt,48.580993927490105,7.752872848170976
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000000_034387_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_034387_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_034387_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000000_034387_leftImg8bit_foggy_beta_0.005.pt,48.58156926132404,7.752723734113491
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000000_034387_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_034387_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_034387_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000000_034387_leftImg8bit_foggy_beta_0.01.pt,48.58156926132404,7.752723734113491
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000000_034387_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_034387_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_034387_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000000_034387_leftImg8bit_foggy_beta_0.02.pt,48.58156926132404,7.752723734113491
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000000_034652_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_034652_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_034652_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000000_034652_leftImg8bit_foggy_beta_0.005.pt,48.58171393297284,7.753318430143759
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000000_034652_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_034652_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_034652_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000000_034652_leftImg8bit_foggy_beta_0.01.pt,48.58171393297284,7.753318430143759
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000000_034652_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_034652_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_034652_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000000_034652_leftImg8bit_foggy_beta_0.02.pt,48.58171393297284,7.753318430143759
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000000_035008_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_035008_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_035008_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000000_035008_leftImg8bit_foggy_beta_0.005.pt,48.5820089759646,7.754288970712391
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000000_035008_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_035008_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_035008_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000000_035008_leftImg8bit_foggy_beta_0.01.pt,48.5820089759646,7.754288970712391
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000000_035008_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_035008_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_035008_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000000_035008_leftImg8bit_foggy_beta_0.02.pt,48.5820089759646,7.754288970712391
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000000_035255_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_035255_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_035255_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000000_035255_leftImg8bit_foggy_beta_0.005.pt,48.582332517427155,7.754942842979072
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000000_035255_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_035255_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_035255_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000000_035255_leftImg8bit_foggy_beta_0.01.pt,48.582332517427155,7.754942842979072
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000000_035255_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_035255_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_035255_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000000_035255_leftImg8bit_foggy_beta_0.02.pt,48.582332517427155,7.754942842979072
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000000_035571_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_035571_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_035571_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000000_035571_leftImg8bit_foggy_beta_0.005.pt,48.582609204050954,7.755874826793101
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000000_035571_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_035571_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_035571_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000000_035571_leftImg8bit_foggy_beta_0.01.pt,48.582609204050954,7.755874826793101
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000000_035571_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_035571_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_035571_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000000_035571_leftImg8bit_foggy_beta_0.02.pt,48.582609204050954,7.755874826793101
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000000_035713_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_035713_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_035713_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000000_035713_leftImg8bit_foggy_beta_0.005.pt,48.58243368699848,7.756274308298423
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000000_035713_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_035713_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_035713_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000000_035713_leftImg8bit_foggy_beta_0.01.pt,48.58243368699848,7.756274308298423
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000000_035713_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_035713_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_035713_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000000_035713_leftImg8bit_foggy_beta_0.02.pt,48.58243368699848,7.756274308298423
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000000_035942_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_035942_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_035942_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000000_035942_leftImg8bit_foggy_beta_0.005.pt,48.582894188758914,7.756612853367661
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000000_035942_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_035942_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_035942_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000000_035942_leftImg8bit_foggy_beta_0.01.pt,48.582894188758914,7.756612853367661
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000000_035942_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_035942_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_035942_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000000_035942_leftImg8bit_foggy_beta_0.02.pt,48.582894188758914,7.756612853367661
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000000_036016_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_036016_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_036016_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000000_036016_leftImg8bit_foggy_beta_0.005.pt,48.583041458797695,7.756744533066539
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000000_036016_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_036016_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_036016_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000000_036016_leftImg8bit_foggy_beta_0.01.pt,48.583041458797695,7.756744533066539
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000000_036016_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_036016_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000000_036016_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000000_036016_leftImg8bit_foggy_beta_0.02.pt,48.583041458797695,7.756744533066539
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000001_000113_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_000113_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_000113_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000001_000113_leftImg8bit_foggy_beta_0.005.pt,48.5840259133256,7.755752618644809
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000001_000113_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_000113_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_000113_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000001_000113_leftImg8bit_foggy_beta_0.01.pt,48.5840259133256,7.755752618644809
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000001_000113_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_000113_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_000113_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000001_000113_leftImg8bit_foggy_beta_0.02.pt,48.5840259133256,7.755752618644809
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000001_000508_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_000508_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_000508_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000001_000508_leftImg8bit_foggy_beta_0.005.pt,48.58505336701678,7.754600106958247
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000001_000508_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_000508_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_000508_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000001_000508_leftImg8bit_foggy_beta_0.01.pt,48.58505336701678,7.754600106958247
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000001_000508_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_000508_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_000508_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000001_000508_leftImg8bit_foggy_beta_0.02.pt,48.58505336701678,7.754600106958247
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000001_000710_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_000710_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_000710_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000001_000710_leftImg8bit_foggy_beta_0.005.pt,48.584847591293844,7.7542451333587845
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000001_000710_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_000710_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_000710_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000001_000710_leftImg8bit_foggy_beta_0.01.pt,48.584847591293844,7.7542451333587845
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000001_000710_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_000710_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_000710_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000001_000710_leftImg8bit_foggy_beta_0.02.pt,48.584847591293844,7.7542451333587845
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000001_000778_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_000778_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_000778_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000001_000778_leftImg8bit_foggy_beta_0.005.pt,48.58470669150147,7.754089816692953
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000001_000778_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_000778_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_000778_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000001_000778_leftImg8bit_foggy_beta_0.01.pt,48.58470669150147,7.754089816692953
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000001_000778_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_000778_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_000778_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000001_000778_leftImg8bit_foggy_beta_0.02.pt,48.58470669150147,7.754089816692953
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000001_001072_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_001072_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_001072_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000001_001072_leftImg8bit_foggy_beta_0.005.pt,48.584141164494255,7.7534381237210965
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000001_001072_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_001072_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_001072_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000001_001072_leftImg8bit_foggy_beta_0.01.pt,48.584141164494255,7.7534381237210965
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000001_001072_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_001072_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_001072_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000001_001072_leftImg8bit_foggy_beta_0.02.pt,48.584141164494255,7.7534381237210965
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000001_001449_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_001449_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_001449_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000001_001449_leftImg8bit_foggy_beta_0.005.pt,48.583555353281355,7.752623989465709
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000001_001449_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_001449_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_001449_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000001_001449_leftImg8bit_foggy_beta_0.01.pt,48.583555353281355,7.752623989465709
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000001_001449_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_001449_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_001449_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000001_001449_leftImg8bit_foggy_beta_0.02.pt,48.583555353281355,7.752623989465709
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000001_001722_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_001722_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_001722_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000001_001722_leftImg8bit_foggy_beta_0.005.pt,48.583040872064466,7.751719246836999
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000001_001722_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_001722_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_001722_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000001_001722_leftImg8bit_foggy_beta_0.01.pt,48.583040872064466,7.751719246836999
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000001_001722_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_001722_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_001722_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000001_001722_leftImg8bit_foggy_beta_0.02.pt,48.583040872064466,7.751719246836999
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000001_001901_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_001901_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_001901_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000001_001901_leftImg8bit_foggy_beta_0.005.pt,48.58279536612048,7.7511636942945605
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000001_001901_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_001901_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_001901_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000001_001901_leftImg8bit_foggy_beta_0.01.pt,48.58279536612048,7.7511636942945605
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000001_001901_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_001901_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_001901_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000001_001901_leftImg8bit_foggy_beta_0.02.pt,48.58279536612048,7.7511636942945605
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000001_002081_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_002081_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_002081_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000001_002081_leftImg8bit_foggy_beta_0.005.pt,48.582634517398546,7.751064284922906
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000001_002081_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_002081_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_002081_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000001_002081_leftImg8bit_foggy_beta_0.01.pt,48.582634517398546,7.751064284922906
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/strasbourg/strasbourg_000001_002081_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_002081_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/strasbourg/strasbourg_000001_002081_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/strasbourg_000001_002081_leftImg8bit_foggy_beta_0.02.pt,48.582634517398546,7.751064284922906
